Participant;Record_Name;Track;Nr;Type;Seen;First time;First_fix;Sec_fix;Third_fix;Fourth_fix;Fifth_fix;Sixth_fix;Sev_th;Cross event;"""detection until""";Nb_fix;Remark
16;Recording072;1;1;1AH;YES;00:14,3;3,061;2,18;0,4;0,56;0;0;0;00:24,5;2;4;2 and 3 together
16;Recording072;1;2;2CH;YES;00:41,3;0,32;0,68;1,42;0,32;0;0;0;00:48,9;4;4;
16;Recording072;1;3;2AV;YES;01:03,7;0,24;0,3;1,54;0,5;1,82;0,28;0,08;01:13,1;5;8;
16;Recording072;1;4;5CV;YES;01:36,0;0,28;0,54;0;0;0;0;0;01:37,7;2;2;
16;Recording072;1;5;1CV;YES;01:51,5;1,82;1,66;0,44;1,76;0,06;0,12;0;02:01,9;4;6;
16;Recording072;1;6;6AV;YES;02:07,4;1,82;0,2;0;0;0;0;0;02:10,9;2;2;
16;Recording072;1;7;4AH;YES;02:17,0;1,9;0,54;0;0;0;0;0;02:20,7;2;2;
16;Recording072;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
16;Recording071;2;1;1CH;YES;00:16,1;0,44;1,76;0,36;2,74;0;0;0;00:24,1;4;4;
16;Recording071;2;2;2AH;YES;00:41,3;0,36;0,9;0,3;2,26;0,18;0;0;00:49,3;5;5;
16;Recording071;2;3;4CV;YES;01:06,9;1,2;0,3;0,46;0,5;0,88;0;0;01:15,0;5;5;
16;Recording071;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
16;Recording071;2;5;3AV;YES;01:42,2;2,78;1,56;1,02;0;0;0;0;01:48,3;2;3;
16;Recording071;2;6;3AH;YES;01:56,7;2,56;3,561;0,5;0,68;0,98;0;0;02:07,6;5;5;
16;Recording071;2;7;2CV;YES;02:15,3;0,6;2,18;2,92;0;0;0;0;02:24,5;3;3;
16;Recording071;2;8;6AH;YES;02:34,4;1,18;0,9;0,32;0;0;0;0;02:39,2;3;3;
16;Recording070;3;1;6CV;YES;00:20,8;1,1;0;0;0;0;0;0;00:23,0;1;1;
16;Recording070;3;2;4CH;YES;00:25,3;2,66;1,72;0;0;0;0;0;00:31,3;2;2;
16;Recording070;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
16;Recording070;3;4;4AV;YES;01:00,4;1,3;0,94;1,04;0,46;0,5;1;0;01:09,0;6;6;
16;Recording070;3;5;5CH;YES;01:18,5;3,281;0;0;0;0;0;0;01:22,1;1;1;look along the bus and after
16;Recording070;3;6;2CH;YES;01:39,7;0,92;0,22;0,44;0;0;0;0;01:43,5;3;3;
16;Recording070;3;7;3CV;YES;01:55,6;5,4;3,301;0,36;0;0;0;0;02:05,8;1;3;
16;Recording070;3;8;1AV;YES;02:25,0;0,98;0,54;2,38;0,52;0,16;0;0;02:32,3;3;5;
16;Recording069;1;1;1AH;YES;00:21,0;4,421;0,24;0;0;0;0;0;00:27,5;1;2;
16;Recording069;1;2;2CH;YES;00:49,2;3,155;0;0;0;0;0;0;00:53,7;1;1;
16;Recording069;1;3;2AV;YES;01:10,7;0,64;0,9;0,54;3,521;0,52;0;0;01:20,5;4;5;
16;Recording069;1;4;5CV;YES;01:42,3;0,1;0,16;0,4;0;0;0;0;01:44,2;3;3;
16;Recording069;1;5;1CV;YES;01:55,7;0,64;0,28;2,76;0,26;0;0;0;02:06,5;3;4;
16;Recording069;1;6;6AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
16;Recording069;1;7;4AH;YES;02:22,6;1,5;0;0;0;0;0;0;02:24,1;1;1;
16;Recording069;1;8;6CH;YES;02:33,0;1,56;0,76;0;0;0;0;0;02:36,7;2;2;
