Participant;Record_Name;Track;Nr;Type;Seen;First time;First_fix;Sec_fix;Third_fix;Fourth_fix;Fifth_fix;Sixth_fix;Sev_th;Cross event;"""detection until""";Nb_fix;Remark
55;Recording228;3;1;6CV;YES;00:15,5;0,36;0;0;0;0;0;0;00:17,5;1;1;
55;Recording228;3;2;4CH;YES;00:18,8;0,56;0;0;0;0;0;0;00:22,5;1;1;
55;Recording228;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording228;3;4;4AV;YES;00:47,4;0,78;0,82;0,7;0;0;0;0;00:53,1;3;3;
55;Recording228;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording228;3;6;2CH;YES;01:17,8;0,72;0,56;0,52;0,78;0;0;0;01:22,7;4;4;
55;Recording228;3;7;3CV;YES;01:36,7;3,341;2,4;0;0;0;0;0;01:43,0;2;2;
55;Recording228;3;8;1AV;YES;02:01,6;0,8;1,79;0;0;0;0;0;02:05,9;2;2;
55;Recording227;2;1;1CH;YES;00:10,4;0,46;0,7;2,28;1,66;0;0;0;00:18,4;4;4;
55;Recording227;2;2;2AH;YES;00:35,5;0,64;0,96;0,88;0;0;0;0;00:41,2;3;3;
55;Recording227;2;3;4CV;YES;00:55,7;1,68;0,38;1,1;0,2;0;0;0;01:01,4;4;4;
55;Recording227;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording227;2;5;3AV;YES;01:24,1;0,4;0;0;0;0;0;0;01:26,7;1;1;
55;Recording227;2;6;3AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording227;2;7;2CV;YES;01:51,2;0,38;0,64;0,44;0,16;0;0;0;01:54,9;4;4;
55;Recording227;2;8;6AH;YES;02:06,4;0,12;0,06;0;0;0;0;0;02:06,9;2;2;
55;Recording225;1;1;1AH;YES;00:14,3;0,38;2,56;0;0;0;0;0;00:20,1;2;2;
55;Recording225;1;2;2CH;YES;00:35,9;1,46;1,72;2,2;0;0;0;0;00:43,5;3;3;
55;Recording225;1;3;2AV;YES;00:59,5;0,68;1,62;0;0;0;0;0;01:03,9;2;2;
55;Recording225;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording225;1;5;1CV;YES;01:39,8;1,32;0,38;1,02;0;0;0;0;01:44,1;3;3;
55;Recording225;1;6;6AV;YES;01:49,8;0,46;0,18;0;0;0;0;0;01:51,4;0;0;
55;Recording225;1;7;4AH;YES;01:58,9;0,96;0;0;0;0;0;0;02:00,5;1;1;
55;Recording225;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;hard to see
55;Recording224;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;big offset
55;Recording224;3;2;4CH;YES;00:20,4;1,64;0;0;0;0;0;0;00:23,6;1;1;
55;Recording224;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording224;3;4;4AV;YES;00:51,5;3,321;0;0;0;0;0;0;00:55,8;1;1;
55;Recording224;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording224;3;6;2CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
55;Recording224;3;7;3CV;YES;01:41,2;3,8;0;0;0;0;0;0;01:45,0;1;1;
55;Recording224;3;8;1AV;YES;02:04,3;2,86;0;0;0;0;0;0;02:08,4;1;1;
