Participant;Record_Name;Track;Nr;Type;Seen;First time;First_fix;Sec_fix;Third_fix;Fourth_fix;Fifth_fix;Sixth_fix;Sev_th;Cross event;"""detection until""";Nb_fix;Remark
29;Recording116;2;1;1CH;YES;00:21,4;1,44;1,7;1,24;0;0;0;0;00:28,1;3;3;
29;Recording116;2;2;2AH;YES;00:49,3;1,14;0;0;0;0;0;0;00:51,5;1;1;
29;Recording116;2;3;4CV;YES;01:05,1;3,681;1,12;0;0;0;0;0;01:11,4;2;2;
29;Recording116;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording116;2;5;3AV;YES;01:32,0;0,82;2,8;0;0;0;0;0;01:37,2;2;2;
29;Recording116;2;6;3AH;YES;01:45,1;2,16;4,881;0;0;0;0;0;01:53,2;2;2;
29;Recording116;2;7;2CV;YES;02:01,2;4,181;0;0;0;0;0;0;02:06,5;1;1;
29;Recording116;2;8;6AH;YES;02:17,7;0,5;0,14;0;0;0;0;0;02:19,0;2;2;
29;Recording115;3;1;6CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording115;3;2;4CH;YES;00:28,4;1;2,04;0;0;0;0;0;00:32,3;2;2;
29;Recording115;3;3;5AH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording115;3;4;4AV;YES;00:59,7;0,44;3,361;0;0;0;0;0;01:05,0;2;2;
29;Recording115;3;5;5CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording115;3;6;2CH;YES;01:30,2;0,7;2,76;0;0;0;0;0;01:36,4;2;2;
29;Recording115;3;7;3CV;YES;01:54,8;0,7;0;0;0;0;0;0;01:55,8;1;1;
29;Recording115;3;8;1AV;YES;02:14,2;1,76;0,68;0;0;0;0;0;02:18,7;2;2;
29;Recording114;1;1;1AH;YES;00:29,2;1,36;2,74;0,46;0;0;0;0;00:36,9;3;3;
29;Recording114;1;2;2CH;YES;00:52,2;1,16;0,88;0;0;0;0;0;01:00,1;2;2;
29;Recording114;1;3;2AV;YES;01:15,2;0,44;1,26;0;0;0;0;0;01:22,3;2;2;
29;Recording114;1;4;5CV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording114;1;5;1CV;YES;01:57,6;1,26;1,7;0,18;0;0;0;0;02:04,1;3;3;
29;Recording114;1;6;6AV;YES;02:09,6;1,92;0;0;0;0;0;0;02:12,2;1;1;
29;Recording114;1;7;4AH;YES;02:17,5;0,98;1,54;0;0;0;0;0;02:21,1;2;2;
29;Recording114;1;8;6CH;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording113;2;1;1CH;YES;00:33,3;1,38;0;0;0;0;0;0;00:35,5;1;1;
29;Recording113;2;2;2AH;YES;00:50,9;1,88;0,84;0;0;0;0;0;00:59,8;2;2;
29;Recording113;2;3;4CV;YES;01:14,6;2,52;1,16;0,22;0;0;0;0;01:19,8;3;3;
29;Recording113;2;4;5AV;NO;00:00,0;0;0;0;0;0;0;0;00:00,0;0;0;
29;Recording113;2;5;3AV;YES;01:42,0;0,76;0,44;0;0;0;0;0;01:46,7;2;2;
29;Recording113;2;6;3AH;YES;01:58,2;1,38;0,52;0;0;0;0;0;02:02,3;2;2;
29;Recording113;2;7;2CV;YES;02:11,0;2,805;0;0;0;0;0;0;02:14,9;1;1;
29;Recording113;2;8;6AH;YES;02:27,0;0,12;0;0;0;0;0;0;02:27,6;1;1;
